# Simulated random data filefor batch processing
# timestamp: 2020-04-29 14:23:45
# SEK
#----------------------------

"4666","ENST00000617998.4"
"0.000000e+00","9.068220e+04"
"    0.000000","1.119618e+03"
"0.000000e+00","1.266093e+03"
"9.903098e+00","8.444086e+02"
"1.599072e+00","1.299605e+03"
"0.000000e+00","1.198130e+03"
"0.000000e+00","6.794678e+04"
"0.000000e+00","9.837099e+02"
"7.542741e-01","9.746750e+02"
"0.000000e+00","1.077103e+03"
"    1.218486","1.108852e+03"
"    0.000000","1.028638e+03"
"    0.000000","6.923876e+04"
"    1.043915","1.009165e+03"
"    1.282361","1.106268e+03"
"    0.000000","9.610931e+02"
"3.635293e+00","1.061101e+03"
"0.000000e+00","1.063399e+03"
"    0.00000","6.216157e+02"
"    2.098674","6.775884e+02"
"    1.045096","7.563575e+02"
"    0.000000","9.892181e+02"
"0.000000e+00","9.367748e+02"
"0.000000e+00","3.300654e+04"
"0.000000e+00","1.337006e+03"
"    2.634980","6.563625e+02"
"    2.687381","1.032586e+03"
"    1.679327","1.556189e+03"
"9.669471e-01","8.157532e+02"
"    3.359339","    809.8272"
"1.046176e+01","7.692962e+04"
"1.900022e+00","1.219233e+03"
"    0.000000","1.301766e+03"
"    0.000000","1.803714e+03"
"    0.000000","2.187284e+03"
"    0.000000","8.035128e+02"
"    0.000000","1.148369e+03"
"    0.000000","8.869356e+02"
"0.000000e+00","1.323851e+03"
"    0.000000","1.073402e+03"
"    0.000000","5.211316e+02"
"    0.000000","6.446770e+02"
"    0.000000","1.135371e+03"
"    0.000000","8.646441e+02"
"0.000000e+00","1.190989e+03"
"4.233505e+01","1.099513e+05"
"    1.080314","7.365287e+02"
"7.529037e-01","7.429815e+02"
"    1.083699","1.056076e+03"
"2.501899e+00","9.087138e+02"
"    0.000000","1.002240e+03"
"    0.000000","1.240459e+03"
"    0.000000","7.718923e+04"
"    0.000000","1.338336e+03"
"    0.000000","6.338154e+02"
"    0.000000","1.271755e+03"
"0.000000e+00","1.286774e+03"
"    0.723513","8.922051e+02"
